時刻,気温,1系統冷水熱量,2系統冷水熱量
2022-07-01 17:40:00,30.133333333333333,0.11000000000000001,0.292
2022-07-01 17:50:00,29.916666666666664,0.096,0.2895
2022-07-01 18:00:00,29.7,0.082,0.287
2022-07-01 18:10:00,29.53333333333333,0.07733333333333334,0.2806666666666666
2022-07-01 18:20:00,29.366666666666667,0.07266666666666667,0.2743333333333333
2022-07-01 18:30:00,29.2,0.068,0.268
2022-07-01 18:40:00,29.03333333333333,0.06333333333333334,0.26166666666666666
2022-07-01 18:50:00,28.866666666666667,0.05866666666666667,0.2553333333333333
2022-07-01 19:00:00,28.7,0.054,0.249
2022-07-01 19:10:00,28.583333333333332,0.04733333333333333,0.22633333333333333
2022-07-01 19:20:00,28.466666666666665,0.04066666666666666,0.20366666666666666
2022-07-01 19:30:00,28.35,0.034,0.181
2022-07-01 19:40:00,28.233333333333334,0.02733333333333333,0.15833333333333333
2022-07-01 19:50:00,28.116666666666667,0.020666666666666667,0.13566666666666666
2022-07-01 20:00:00,28.0,0.014,0.113
2022-07-01 20:10:00,27.9,0.011666666666666667,0.09416666666666668
2022-07-01 20:20:00,27.8,0.009333333333333332,0.07533333333333334
2022-07-01 20:30:00,27.7,0.006999999999999999,0.0565
2022-07-01 20:40:00,27.599999999999998,0.004666666666666666,0.03766666666666667
2022-07-01 20:50:00,27.5,0.002333333333333333,0.018833333333333327
2022-07-01 21:00:00,27.4,0.0,0.0
2022-07-01 21:10:00,27.366666666666667,0.0,0.0
2022-07-01 21:20:00,27.333333333333332,0.0,0.0
2022-07-01 21:30:00,27.299999999999997,0.0,0.0
2022-07-01 21:40:00,27.266666666666666,0.0,0.0
2022-07-01 21:50:00,27.233333333333334,0.0,0.0
2022-07-01 22:00:00,27.2,0.0,0.0
2022-07-01 22:10:00,27.233333333333334,0.0,0.0
2022-07-01 22:20:00,27.266666666666666,0.0,0.0
2022-07-01 22:30:00,27.299999999999997,0.0,0.0
2022-07-01 22:40:00,27.333333333333332,0.0,0.0
2022-07-01 22:50:00,27.366666666666667,0.0,0.0
2022-07-01 23:00:00,27.4,0.0,0.0
2022-07-01 23:10:00,27.4,0.0,0.0
2022-07-01 23:20:00,27.4,0.0,0.0
2022-07-01 23:30:00,27.4,0.0,0.0
2022-07-01 23:40:00,27.4,0.0,0.0
2022-07-01 23:50:00,27.4,0.0,0.0
2022-07-02 00:00:00,27.4,0.0,0.0
2022-07-02 00:10:00,27.333333333333332,0.0,0.0
2022-07-02 00:20:00,27.266666666666666,0.0,0.0
2022-07-02 00:30:00,27.2,0.0,0.0
2022-07-02 00:40:00,27.133333333333333,0.0,0.0
2022-07-02 00:50:00,27.066666666666666,0.0,0.0
2022-07-02 01:00:00,27.0,0.0,0.0
2022-07-02 01:10:00,26.95,0.0,0.0
2022-07-02 01:20:00,26.9,0.0,0.0
2022-07-02 01:30:00,26.85,0.0,0.0
2022-07-02 01:40:00,26.8,0.0,0.0
2022-07-02 01:50:00,26.75,0.0,0.0
2022-07-02 02:00:00,26.7,0.0,0.0
2022-07-02 02:10:00,26.733333333333334,0.0,0.0
2022-07-02 02:20:00,26.766666666666666,0.0,0.0
2022-07-02 02:30:00,26.799999999999997,0.0,0.0
2022-07-02 02:40:00,26.833333333333332,0.0,0.0
2022-07-02 02:50:00,26.866666666666667,0.0,0.0
2022-07-02 03:00:00,26.9,0.0,0.0
2022-07-02 03:10:00,26.849999999999998,0.0,0.0
2022-07-02 03:20:00,26.8,0.0,0.0
2022-07-02 03:30:00,26.75,0.0,0.0
2022-07-02 03:40:00,26.7,0.0,0.0
2022-07-02 03:50:00,26.650000000000002,0.0,0.0
2022-07-02 04:00:00,26.6,0.0,0.0
2022-07-02 04:10:00,26.55,0.0,0.0
2022-07-02 04:20:00,26.5,0.0,0.0
2022-07-02 04:30:00,26.450000000000003,0.0,0.0
2022-07-02 04:40:00,26.400000000000002,0.0,0.0
2022-07-02 04:50:00,26.35,0.0,0.0
2022-07-02 05:00:00,26.3,0.0,0.0
2022-07-02 05:10:00,26.35,0.0,0.0
2022-07-02 05:20:00,26.400000000000002,0.0,0.0
2022-07-02 05:30:00,26.450000000000003,0.0,0.0
2022-07-02 05:40:00,26.5,0.0,0.0
2022-07-02 05:50:00,26.55,0.0,0.0
2022-07-02 06:00:00,26.6,0.0,0.0
2022-07-02 06:10:00,26.76666666666667,0.0,0.0
2022-07-02 06:20:00,26.933333333333334,0.0,0.0
2022-07-02 06:30:00,27.1,0.0,0.0
2022-07-02 06:40:00,27.26666666666667,0.0,0.0
2022-07-02 06:50:00,27.433333333333334,0.0,0.0
2022-07-02 07:00:00,27.6,0.0,0.0
2022-07-02 07:10:00,27.866666666666667,0.0005,0.0
2022-07-02 07:20:00,28.133333333333333,0.001,0.0
2022-07-02 07:30:00,28.4,0.0015,0.0
2022-07-02 07:40:00,28.666666666666668,0.002,0.0
2022-07-02 07:50:00,28.933333333333334,0.0025,0.0
2022-07-02 08:00:00,29.2,0.003,0.0
2022-07-02 08:10:00,29.466666666666665,0.013666666666666667,0.013166666666666667
2022-07-02 08:20:00,29.733333333333334,0.024333333333333332,0.026333333333333334
2022-07-02 08:30:00,30.0,0.035,0.0395
2022-07-02 08:40:00,30.266666666666666,0.04566666666666667,0.05266666666666667
2022-07-02 08:50:00,30.533333333333335,0.05633333333333333,0.06583333333333333
2022-07-02 09:00:00,30.8,0.067,0.079
2022-07-02 09:10:00,31.166666666666668,0.06383333333333334,0.09233333333333334
2022-07-02 09:20:00,31.533333333333335,0.06066666666666667,0.10566666666666667
2022-07-02 09:30:00,31.9,0.0575,0.119
2022-07-02 09:40:00,32.266666666666666,0.05433333333333334,0.13233333333333333
2022-07-02 09:50:00,32.63333333333333,0.051166666666666666,0.14566666666666667
2022-07-02 10:00:00,33.0,0.048,0.159
2022-07-02 10:10:00,33.18333333333334,0.04516666666666667,0.15233333333333332
2022-07-02 10:20:00,33.36666666666667,0.042333333333333334,0.14566666666666667
2022-07-02 10:30:00,33.55,0.0395,0.139
2022-07-02 10:40:00,33.733333333333334,0.03666666666666667,0.13233333333333333
2022-07-02 10:50:00,33.91666666666667,0.03383333333333333,0.12566666666666665
2022-07-02 11:00:00,34.1,0.031,0.119
2022-07-02 11:10:00,34.25,0.03333333333333333,0.122
2022-07-02 11:20:00,34.4,0.035666666666666666,0.125
2022-07-02 11:30:00,34.55,0.038,0.128
2022-07-02 11:40:00,34.7,0.04033333333333333,0.131
2022-07-02 11:50:00,34.85,0.042666666666666665,0.134
2022-07-02 12:00:00,35.0,0.045,0.137
2022-07-02 12:10:00,34.85,0.042333333333333334,0.12933333333333336
2022-07-02 12:20:00,34.7,0.03966666666666667,0.12166666666666667
2022-07-02 12:30:00,34.55,0.037,0.114
2022-07-02 12:40:00,34.4,0.034333333333333334,0.10633333333333334
2022-07-02 12:50:00,34.25,0.03166666666666667,0.09866666666666667
2022-07-02 13:00:00,34.1,0.029,0.091
2022-07-02 13:10:00,34.11666666666667,0.0325,0.09766666666666667
2022-07-02 13:20:00,34.13333333333333,0.036000000000000004,0.10433333333333333
2022-07-02 13:30:00,34.150000000000006,0.0395,0.111
2022-07-02 13:40:00,34.16666666666667,0.043000000000000003,0.11766666666666667
2022-07-02 13:50:00,34.18333333333334,0.0465,0.12433333333333334
2022-07-02 14:00:00,34.2,0.05,0.131
2022-07-02 14:10:00,34.28333333333334,0.04633333333333334,0.12833333333333333
2022-07-02 14:20:00,34.36666666666667,0.04266666666666667,0.12566666666666668
2022-07-02 14:30:00,34.45,0.039,0.123
2022-07-02 14:40:00,34.53333333333334,0.035333333333333335,0.12033333333333333
2022-07-02 14:50:00,34.61666666666667,0.03166666666666667,0.11766666666666667
2022-07-02 15:00:00,34.7,0.028,0.115
2022-07-02 15:10:00,34.650000000000006,0.030333333333333334,0.12066666666666667
2022-07-02 15:20:00,34.6,0.03266666666666667,0.12633333333333333
2022-07-02 15:30:00,34.55,0.035,0.132
2022-07-02 15:40:00,34.5,0.037333333333333336,0.13766666666666666
2022-07-02 15:50:00,34.45,0.03966666666666667,0.1433333333333333
2022-07-02 16:00:00,34.4,0.042,0.149
2022-07-02 16:10:00,34.21666666666667,0.043000000000000003,0.147
2022-07-02 16:20:00,34.03333333333333,0.044000000000000004,0.145
2022-07-02 16:30:00,33.849999999999994,0.045,0.14300000000000002
2022-07-02 16:40:00,33.666666666666664,0.046,0.14100000000000001
2022-07-02 16:50:00,33.483333333333334,0.047,0.139
2022-07-02 17:00:00,33.3,0.048,0.137
2022-07-02 17:10:00,33.11666666666667,0.0425,0.12100000000000001
2022-07-02 17:20:00,32.93333333333333,0.037,0.10500000000000001
2022-07-02 17:30:00,32.75,0.0315,0.08900000000000001
2022-07-02 17:40:00,32.56666666666667,0.026,0.07300000000000001
2022-07-02 17:50:00,32.38333333333333,0.020499999999999997,0.05700000000000001
2022-07-02 18:00:00,32.2,0.015,0.041
2022-07-02 18:10:00,31.933333333333337,0.012499999999999999,0.034166666666666665
2022-07-02 18:20:00,31.666666666666668,0.009999999999999998,0.027333333333333334
2022-07-02 18:30:00,31.400000000000002,0.0075,0.0205
2022-07-02 18:40:00,31.133333333333336,0.004999999999999999,0.013666666666666667
2022-07-02 18:50:00,30.866666666666667,0.0024999999999999988,0.006833333333333337
2022-07-02 19:00:00,30.6,0.0,0.0
2022-07-02 19:10:00,30.5,0.0,0.0
2022-07-02 19:20:00,30.400000000000002,0.0,0.0
2022-07-02 19:30:00,30.3,0.0,0.0
2022-07-02 19:40:00,30.2,0.0,0.0
2022-07-02 19:50:00,30.1,0.0,0.0
2022-07-02 20:00:00,30.0,0.0,0.0
2022-07-02 20:10:00,29.96666666666667,0.0,0.0
2022-07-02 20:20:00,29.933333333333334,0.0,0.0
2022-07-02 20:30:00,29.9,0.0,0.0
2022-07-02 20:40:00,29.866666666666667,0.0,0.0
2022-07-02 20:50:00,29.833333333333336,0.0,0.0
2022-07-02 21:00:00,29.8,0.0,0.0
2022-07-02 21:10:00,29.9,0.0,0.0
2022-07-02 21:20:00,30.0,0.0,0.0
2022-07-02 21:30:00,30.1,0.0,0.0
2022-07-02 21:40:00,30.2,0.0,0.0
2022-07-02 21:50:00,30.299999999999997,0.0,0.0
2022-07-02 22:00:00,30.4,0.0,0.0
2022-07-02 22:10:00,30.28333333333333,0.0,0.0
2022-07-02 22:20:00,30.166666666666664,0.0,0.0
2022-07-02 22:30:00,30.049999999999997,0.0,0.0
2022-07-02 22:40:00,29.933333333333334,0.0,0.0
2022-07-02 22:50:00,29.816666666666666,0.0,0.0
2022-07-02 23:00:00,29.7,0.0,0.0
2022-07-02 23:10:00,29.633333333333333,0.0,0.0
2022-07-02 23:20:00,29.566666666666666,0.0,0.0
2022-07-02 23:30:00,29.5,0.0,0.0
2022-07-02 23:40:00,29.433333333333334,0.0,0.0
2022-07-02 23:50:00,29.366666666666667,0.0,0.0
2022-07-03 00:00:00,29.3,0.0,0.0
2022-07-03 00:10:00,29.3,0.0,0.0
2022-07-03 00:20:00,29.3,0.0,0.0
2022-07-03 00:30:00,29.3,0.0,0.0
2022-07-03 00:40:00,29.3,0.0,0.0
2022-07-03 00:50:00,29.3,0.0,0.0
2022-07-03 01:00:00,29.3,0.0,0.0
2022-07-03 01:10:00,29.2,0.0,0.0
2022-07-03 01:20:00,29.1,0.0,0.0
2022-07-03 01:30:00,29.0,0.0,0.0
2022-07-03 01:40:00,28.9,0.0,0.0
2022-07-03 01:50:00,28.8,0.0,0.0
2022-07-03 02:00:00,28.7,0.0,0.0
2022-07-03 02:10:00,28.666666666666664,0.0,0.0
2022-07-03 02:20:00,28.633333333333333,0.0,0.0
2022-07-03 02:30:00,28.6,0.0,0.0
2022-07-03 02:40:00,28.566666666666666,0.0,0.0
2022-07-03 02:50:00,28.53333333333333,0.0,0.0
2022-07-03 03:00:00,28.5,0.0,0.0
2022-07-03 03:10:00,28.516666666666666,0.0,0.0
2022-07-03 03:20:00,28.533333333333335,0.0,0.0
2022-07-03 03:30:00,28.55,0.0,0.0
2022-07-03 03:40:00,28.566666666666666,0.0,0.0
2022-07-03 03:50:00,28.583333333333336,0.0,0.0
2022-07-03 04:00:00,28.6,0.0,0.0
2022-07-03 04:10:00,28.566666666666666,0.0,0.0
2022-07-03 04:20:00,28.533333333333335,0.0,0.0
2022-07-03 04:30:00,28.5,0.0,0.0
2022-07-03 04:40:00,28.466666666666665,0.0,0.0
2022-07-03 04:50:00,28.433333333333334,0.0,0.0
2022-07-03 05:00:00,28.4,0.0,0.0
2022-07-03 05:10:00,28.349999999999998,0.0,0.0
2022-07-03 05:20:00,28.3,0.0,0.0
2022-07-03 05:30:00,28.25,0.0,0.0
2022-07-03 05:40:00,28.2,0.0,0.0
2022-07-03 05:50:00,28.150000000000002,0.0,0.0
2022-07-03 06:00:00,28.1,0.0,0.0
2022-07-03 06:10:00,28.183333333333334,0.0,0.0
2022-07-03 06:20:00,28.26666666666667,0.0,0.0
2022-07-03 06:30:00,28.35,0.0,0.0
2022-07-03 06:40:00,28.433333333333334,0.0,0.0
2022-07-03 06:50:00,28.51666666666667,0.0,0.0
2022-07-03 07:00:00,28.6,0.0,0.0
2022-07-03 07:10:00,28.666666666666668,0.009666666666666667,0.0018333333333333333
2022-07-03 07:20:00,28.733333333333334,0.019333333333333334,0.0036666666666666666
2022-07-03 07:30:00,28.8,0.029,0.0055
2022-07-03 07:40:00,28.866666666666667,0.03866666666666667,0.007333333333333333
2022-07-03 07:50:00,28.933333333333334,0.04833333333333334,0.009166666666666667
2022-07-03 08:00:00,29.0,0.058,0.011
2022-07-03 08:10:00,29.21666666666667,0.05516666666666667,0.009666666666666665
2022-07-03 08:20:00,29.433333333333334,0.052333333333333336,0.008333333333333333
2022-07-03 08:30:00,29.65,0.0495,0.006999999999999999
2022-07-03 08:40:00,29.866666666666667,0.04666666666666667,0.005666666666666666
2022-07-03 08:50:00,30.083333333333336,0.043833333333333335,0.004333333333333333
2022-07-03 09:00:00,30.3,0.041,0.003
2022-07-03 09:10:00,30.433333333333334,0.04066666666666667,0.0025
2022-07-03 09:20:00,30.566666666666666,0.04033333333333333,0.002
2022-07-03 09:30:00,30.700000000000003,0.04,0.0015
2022-07-03 09:40:00,30.833333333333336,0.03966666666666667,0.001
2022-07-03 09:50:00,30.96666666666667,0.03933333333333333,0.0005
2022-07-03 10:00:00,31.1,0.039,0.0
2022-07-03 10:10:00,31.35,0.038,0.0
2022-07-03 10:20:00,31.6,0.037,0.0
2022-07-03 10:30:00,31.85,0.036000000000000004,0.0
2022-07-03 10:40:00,32.1,0.035,0.0
2022-07-03 10:50:00,32.35,0.034,0.0
2022-07-03 11:00:00,32.6,0.033,0.0
2022-07-03 11:10:00,32.63333333333333,0.03316666666666667,0.0
2022-07-03 11:20:00,32.666666666666664,0.03333333333333333,0.0
2022-07-03 11:30:00,32.7,0.0335,0.0
2022-07-03 11:40:00,32.733333333333334,0.03366666666666667,0.0
2022-07-03 11:50:00,32.766666666666666,0.03383333333333333,0.0
2022-07-03 12:00:00,32.8,0.034,0.0
2022-07-03 12:10:00,32.849999999999994,0.03383333333333333,0.0
2022-07-03 12:20:00,32.9,0.03366666666666667,0.0
2022-07-03 12:30:00,32.95,0.0335,0.0
2022-07-03 12:40:00,33.0,0.03333333333333333,0.0
2022-07-03 12:50:00,33.05,0.03316666666666667,0.0
2022-07-03 13:00:00,33.1,0.033,0.0
2022-07-03 13:10:00,33.25,0.03316666666666667,0.0
2022-07-03 13:20:00,33.4,0.03333333333333333,0.0
2022-07-03 13:30:00,33.55,0.0335,0.0
2022-07-03 13:40:00,33.7,0.03366666666666667,0.0
2022-07-03 13:50:00,33.85,0.03383333333333333,0.0
2022-07-03 14:00:00,34.0,0.034,0.0
2022-07-03 14:10:00,33.85,0.03383333333333333,0.0
2022-07-03 14:20:00,33.7,0.03366666666666667,0.0
2022-07-03 14:30:00,33.55,0.0335,0.0
2022-07-03 14:40:00,33.4,0.03333333333333333,0.0
2022-07-03 14:50:00,33.25,0.03316666666666667,0.0
2022-07-03 15:00:00,33.1,0.033,0.0
2022-07-03 15:10:00,33.016666666666666,0.033,0.0
2022-07-03 15:20:00,32.93333333333334,0.033,0.0
2022-07-03 15:30:00,32.85,0.033,0.0
2022-07-03 15:40:00,32.766666666666666,0.033,0.0
2022-07-03 15:50:00,32.68333333333334,0.033,0.0
2022-07-03 16:00:00,32.6,0.033,0.0
2022-07-03 16:10:00,32.583333333333336,0.03316666666666667,0.0
2022-07-03 16:20:00,32.56666666666667,0.03333333333333333,0.0
2022-07-03 16:30:00,32.55,0.0335,0.0
2022-07-03 16:40:00,32.53333333333333,0.03366666666666667,0.0
2022-07-03 16:50:00,32.516666666666666,0.03383333333333333,0.0
2022-07-03 17:00:00,32.5,0.034,0.0
2022-07-03 17:10:00,32.38333333333333,0.028833333333333336,0.0
2022-07-03 17:20:00,32.266666666666666,0.02366666666666667,0.0
2022-07-03 17:30:00,32.15,0.0185,0.0
2022-07-03 17:40:00,32.03333333333333,0.013333333333333332,0.0
2022-07-03 17:50:00,31.916666666666668,0.008166666666666666,0.0
2022-07-03 18:00:00,31.8,0.003,0.0
2022-07-03 18:10:00,31.566666666666666,0.0025,0.0
2022-07-03 18:20:00,31.333333333333332,0.002,0.0
2022-07-03 18:30:00,31.1,0.0015,0.0
2022-07-03 18:40:00,30.866666666666667,0.001,0.0
2022-07-03 18:50:00,30.633333333333333,0.0005,0.0
2022-07-03 19:00:00,30.4,0.0,0.0
2022-07-03 19:10:00,30.516666666666666,0.0,0.0
2022-07-03 19:20:00,30.633333333333333,0.0,0.0
2022-07-03 19:30:00,30.75,0.0,0.0
2022-07-03 19:40:00,30.866666666666667,0.0,0.0
2022-07-03 19:50:00,30.983333333333334,0.0,0.0
2022-07-03 20:00:00,31.1,0.0,0.0
2022-07-03 20:10:00,31.05,0.0,0.0
2022-07-03 20:20:00,31.0,0.0,0.0
2022-07-03 20:30:00,30.950000000000003,0.0,0.0
2022-07-03 20:40:00,30.900000000000002,0.0,0.0
2022-07-03 20:50:00,30.85,0.0,0.0
2022-07-03 21:00:00,30.8,0.0,0.0
2022-07-03 21:10:00,30.71666666666667,0.0,0.0
2022-07-03 21:20:00,30.633333333333333,0.0,0.0
2022-07-03 21:30:00,30.55,0.0,0.0
2022-07-03 21:40:00,30.46666666666667,0.0,0.0
2022-07-03 21:50:00,30.383333333333333,0.0,0.0
2022-07-03 22:00:00,30.3,0.0,0.0
2022-07-03 22:10:00,30.266666666666666,0.0,0.0
2022-07-03 22:20:00,30.233333333333334,0.0,0.0
2022-07-03 22:30:00,30.200000000000003,0.0,0.0
2022-07-03 22:40:00,30.166666666666668,0.0,0.0
2022-07-03 22:50:00,30.133333333333333,0.0,0.0
2022-07-03 23:00:00,30.1,0.0,0.0
2022-07-03 23:10:00,30.033333333333335,0.0,0.0
2022-07-03 23:20:00,29.96666666666667,0.0,0.0
2022-07-03 23:30:00,29.9,0.0,0.0
2022-07-03 23:40:00,29.833333333333332,0.0,0.0
2022-07-03 23:50:00,29.766666666666666,0.0,0.0
2022-07-04 00:00:00,29.7,0.0,0.0
2022-07-04 00:10:00,29.65,0.0,0.0
2022-07-04 00:20:00,29.599999999999998,0.0,0.0
2022-07-04 00:30:00,29.549999999999997,0.0,0.0
2022-07-04 00:40:00,29.5,0.0,0.0
2022-07-04 00:50:00,29.45,0.0,0.0
2022-07-04 01:00:00,29.4,0.0,0.0
2022-07-04 01:10:00,29.28333333333333,0.0,0.0
2022-07-04 01:20:00,29.166666666666664,0.0,0.0
2022-07-04 01:30:00,29.049999999999997,0.0,0.0
2022-07-04 01:40:00,28.933333333333334,0.0,0.0
2022-07-04 01:50:00,28.816666666666666,0.0,0.0
2022-07-04 02:00:00,28.7,0.0,0.0
2022-07-04 02:10:00,28.233333333333334,0.0,0.0
2022-07-04 02:20:00,27.766666666666666,0.0,0.0
2022-07-04 02:30:00,27.299999999999997,0.0,0.0
2022-07-04 02:40:00,26.833333333333332,0.0,0.0
2022-07-04 02:50:00,26.366666666666667,0.0,0.0
2022-07-04 03:00:00,25.9,0.0,0.0
2022-07-04 03:10:00,26.03333333333333,0.0,0.0
2022-07-04 03:20:00,26.166666666666664,0.0,0.0
2022-07-04 03:30:00,26.299999999999997,0.0,0.0
2022-07-04 03:40:00,26.433333333333334,0.0,0.0
2022-07-04 03:50:00,26.566666666666666,0.0,0.0
2022-07-04 04:00:00,26.7,0.0,0.0
2022-07-04 04:10:00,26.716666666666665,0.0,0.0
2022-07-04 04:20:00,26.733333333333334,0.0,0.0
2022-07-04 04:30:00,26.75,0.0,0.0
2022-07-04 04:40:00,26.766666666666666,0.0,0.0
2022-07-04 04:50:00,26.783333333333335,0.0,0.0
2022-07-04 05:00:00,26.8,0.0,0.0
2022-07-04 05:10:00,26.883333333333333,0.0,0.0
2022-07-04 05:20:00,26.96666666666667,0.0,0.0
2022-07-04 05:30:00,27.05,0.0,0.0
2022-07-04 05:40:00,27.133333333333333,0.0,0.0
2022-07-04 05:50:00,27.21666666666667,0.0,0.0
2022-07-04 06:00:00,27.3,0.0,0.0
2022-07-04 06:10:00,27.4,0.024166666666666666,0.0016666666666666668
2022-07-04 06:20:00,27.5,0.04833333333333333,0.0033333333333333335
2022-07-04 06:30:00,27.6,0.0725,0.005
2022-07-04 06:40:00,27.7,0.09666666666666666,0.006666666666666667
2022-07-04 06:50:00,27.799999999999997,0.12083333333333333,0.008333333333333333
2022-07-04 07:00:00,27.9,0.145,0.01
2022-07-04 07:10:00,28.099999999999998,0.20066666666666666,0.008833333333333334
2022-07-04 07:20:00,28.3,0.2563333333333333,0.007666666666666667
2022-07-04 07:30:00,28.5,0.31199999999999994,0.0065
2022-07-04 07:40:00,28.7,0.36766666666666664,0.005333333333333333
2022-07-04 07:50:00,28.900000000000002,0.42333333333333334,0.004166666666666667
2022-07-04 08:00:00,29.1,0.479,0.003
2022-07-04 08:10:00,29.083333333333336,0.4671666666666666,0.0305
2022-07-04 08:20:00,29.066666666666666,0.4553333333333333,0.058
2022-07-04 08:30:00,29.05,0.4435,0.0855
2022-07-04 08:40:00,29.033333333333335,0.43166666666666664,0.113
2022-07-04 08:50:00,29.016666666666666,0.4198333333333333,0.1405
2022-07-04 09:00:00,29.0,0.408,0.168
2022-07-04 09:10:00,29.016666666666666,0.4046666666666666,0.17816666666666667
2022-07-04 09:20:00,29.033333333333335,0.4013333333333333,0.18833333333333335
2022-07-04 09:30:00,29.05,0.398,0.1985
2022-07-04 09:40:00,29.066666666666666,0.39466666666666667,0.20866666666666667
2022-07-04 09:50:00,29.083333333333336,0.3913333333333333,0.21883333333333332
2022-07-04 10:00:00,29.1,0.388,0.229
2022-07-04 10:10:00,29.283333333333335,0.393,0.22966666666666669
2022-07-04 10:20:00,29.46666666666667,0.398,0.23033333333333333
2022-07-04 10:30:00,29.65,0.403,0.231
2022-07-04 10:40:00,29.833333333333332,0.408,0.2316666666666667
2022-07-04 10:50:00,30.016666666666666,0.413,0.23233333333333334
2022-07-04 11:00:00,30.2,0.418,0.233
2022-07-04 11:10:00,30.316666666666666,0.41733333333333333,0.23450000000000001
2022-07-04 11:20:00,30.433333333333334,0.41666666666666663,0.23600000000000002
2022-07-04 11:30:00,30.549999999999997,0.416,0.2375
2022-07-04 11:40:00,30.666666666666664,0.41533333333333333,0.239
2022-07-04 11:50:00,30.78333333333333,0.41466666666666663,0.2405
2022-07-04 12:00:00,30.9,0.414,0.242
2022-07-04 12:10:00,30.933333333333334,0.41883333333333334,0.24133333333333332
2022-07-04 12:20:00,30.966666666666665,0.42366666666666664,0.24066666666666667
2022-07-04 12:30:00,31.0,0.4285,0.24
2022-07-04 12:40:00,31.033333333333335,0.43333333333333335,0.23933333333333331
2022-07-04 12:50:00,31.066666666666666,0.43816666666666665,0.23866666666666667
2022-07-04 13:00:00,31.1,0.443,0.238
2022-07-04 13:10:00,30.916666666666668,0.43783333333333335,0.2375
2022-07-04 13:20:00,30.733333333333334,0.43266666666666664,0.237
2022-07-04 13:30:00,30.55,0.4275,0.2365
2022-07-04 13:40:00,30.366666666666667,0.42233333333333334,0.236
2022-07-04 13:50:00,30.183333333333334,0.41716666666666663,0.2355
2022-07-04 14:00:00,30.0,0.412,0.235
2022-07-04 14:10:00,30.233333333333334,0.4098333333333333,0.2363333333333333
2022-07-04 14:20:00,30.466666666666665,0.4076666666666667,0.23766666666666666
2022-07-04 14:30:00,30.7,0.40549999999999997,0.239
2022-07-04 14:40:00,30.933333333333334,0.4033333333333333,0.24033333333333332
2022-07-04 14:50:00,31.166666666666664,0.40116666666666667,0.24166666666666667
2022-07-04 15:00:00,31.4,0.399,0.243
2022-07-04 15:10:00,31.333333333333332,0.3675,0.24283333333333332
2022-07-04 15:20:00,31.266666666666666,0.336,0.24266666666666667
2022-07-04 15:30:00,31.2,0.3045,0.2425
2022-07-04 15:40:00,31.133333333333333,0.273,0.24233333333333332
2022-07-04 15:50:00,31.066666666666666,0.2415,0.24216666666666667
2022-07-04 16:00:00,31.0,0.21,0.242
2022-07-04 16:10:00,30.15,0.19566666666666666,0.24466666666666667
2022-07-04 16:20:00,29.3,0.18133333333333332,0.24733333333333332
2022-07-04 16:30:00,28.45,0.16699999999999998,0.25
2022-07-04 16:40:00,27.599999999999998,0.15266666666666667,0.25266666666666665
2022-07-04 16:50:00,26.75,0.13833333333333334,0.25533333333333336
2022-07-04 17:00:00,25.9,0.124,0.258
2022-07-04 17:10:00,26.166666666666664,0.11683333333333333,0.25916666666666666
2022-07-04 17:20:00,26.433333333333334,0.10966666666666666,0.26033333333333336
2022-07-04 17:30:00,26.7,0.10250000000000001,0.2615
2022-07-04 17:40:00,26.966666666666665,0.09533333333333334,0.26266666666666666
2022-07-04 17:50:00,27.233333333333334,0.08816666666666667,0.26383333333333336
2022-07-04 18:00:00,27.5,0.081,0.265
2022-07-04 18:10:00,27.683333333333334,0.07833333333333334,0.256
2022-07-04 18:20:00,27.866666666666667,0.07566666666666667,0.247
2022-07-04 18:30:00,28.05,0.07300000000000001,0.238
2022-07-04 18:40:00,28.233333333333334,0.07033333333333333,0.229
2022-07-04 18:50:00,28.416666666666668,0.06766666666666667,0.22
2022-07-04 19:00:00,28.6,0.065,0.211
2022-07-04 19:10:00,28.133333333333333,0.057,0.19116666666666665
2022-07-04 19:20:00,27.666666666666668,0.049,0.17133333333333334
2022-07-04 19:30:00,27.200000000000003,0.041,0.1515
2022-07-04 19:40:00,26.733333333333334,0.033,0.13166666666666665
2022-07-04 19:50:00,26.266666666666666,0.025,0.11183333333333334
2022-07-04 20:00:00,25.8,0.017,0.092
2022-07-04 20:10:00,25.75,0.014166666666666668,0.07666666666666666
2022-07-04 20:20:00,25.7,0.011333333333333334,0.06133333333333334
2022-07-04 20:30:00,25.65,0.0085,0.046
2022-07-04 20:40:00,25.6,0.005666666666666667,0.03066666666666667
2022-07-04 20:50:00,25.55,0.0028333333333333335,0.015333333333333338
2022-07-04 21:00:00,25.5,0.0,0.0
2022-07-04 21:10:00,25.6,0.0,0.0
2022-07-04 21:20:00,25.7,0.0,0.0
2022-07-04 21:30:00,25.8,0.0,0.0
2022-07-04 21:40:00,25.900000000000002,0.0,0.0
2022-07-04 21:50:00,26.0,0.0,0.0
2022-07-04 22:00:00,26.1,0.0,0.0
2022-07-04 22:10:00,26.133333333333333,0.0,0.0
2022-07-04 22:20:00,26.166666666666668,0.0,0.0
2022-07-04 22:30:00,26.200000000000003,0.0,0.0
2022-07-04 22:40:00,26.233333333333334,0.0,0.0
2022-07-04 22:50:00,26.266666666666666,0.0,0.0
2022-07-04 23:00:00,26.3,0.0,0.0
2022-07-04 23:10:00,26.3,0.0,0.0
2022-07-04 23:20:00,26.3,0.0,0.0
